subj,run,runstart,trial,Cue1_Onset,Cue2_Onset,response,Reward,Effort,Order,RT,Trigger,ITI_Onset,ITI_Offset,CounterBalance,Site,ModelledDiff,BinaryDiff,TaskDiff,ExpectedChoice,Error,Visit1_ModelDiff,Visit1_BinaryDiff,filter_$,Easy_NonEff,Easy_Eff,IDP,IDP_binary,SVC,SVH
911,3,5406.34,31,216.73,218.74,1,10.25,0.5,1,0.55,1,219.83,221.83,1,1,0.04,0,-1,1,0,0.01,0,0,#NULL!,1,8.88,0,9.982,9.982
911,3,5406.34,34,237.49,239.51,0,-1.15,0.8,2,1.89,1,241.94,243.94,1,1,0.11,0,-1,0,0,0.15,1,0,0,#NULL!,8.19,0,9.3418,9.3418
911,3,5406.34,35,243.96,245.98,0,-1.3,1,1,0.68,1,247.19,249.19,1,1,0.05,0,-1,0,0,0.04,0,0,0,#NULL!,7.11,0,7.6013,7.6013
911,3,5406.34,38,265.3,267.32,1,9.97,0.5,1,0.85,1,268.7,270.7,1,1,0.05,0,-1,1,0,0.01,0,0,#NULL!,1,8.6,0,8.58,8.58
911,3,5406.34,39,270.72,272.73,1,10.07,0.2,1,2.08,1,275.35,277.35,1,1,0.03,0,-1,1,0,0.01,0,0,#NULL!,1,8.26,0,6.9413,6.9413
911,3,5406.34,42,293.71,295.73,0,-0.85,1,1,0.98,1,297.25,299.25,1,1,0.06,0,-1,0,0,0.05,0,0,0,#NULL!,6.66,0,1,-0.69
911,3,5406.34,43,299.27,301.28,0,0.52,0.8,1,1.64,1,303.45,305.45,1,1,0.23,1,0,0,0,0.36,1,0,#NULL!,#NULL!,6.52,0,1,0.27135
911,3,5406.34,45,313.62,315.63,1,9.78,0.2,2,1.22,1,317.39,319.39,1,1,0.03,0,-1,1,0,0.01,0,0,#NULL!,1,7.97,0,1,0.89203
911,3,5406.34,46,319.4,321.42,1,10.16,0.5,1,0.44,1,322.39,324.39,1,1,0.05,0,-1,1,0,0.01,0,0,#NULL!,1,8.79,0,9.222,9.222
911,3,5406.34,48,329.75,331.77,0,-0.46,1,1,0.75,1,333.05,335.05,1,1,0.07,0,-1,0,0,0.06,0,0,0,#NULL!,6.27,0,9.9718,9.9718
911,3,5406.34,49,340.81,342.82,0,0.62,0.8,2,1.47,1,344.84,346.84,1,1,0.24,1,0,0,0,0.38,1,0,#NULL!,#NULL!,6.42,0,7.8813,7.8813
911,3,5406.34,52,361.54,363.56,1,10.25,0.2,1,1.54,1,365.63,367.63,1,1,0.02,0,-1,1,0,0.01,0,0,#NULL!,1,8.44,0,7.6913,7.6913
911,3,5406.34,53,373.62,375.63,1,9.24,0.2,2,1.01,1,377.16,379.16,1,1,0.04,0,-1,1,0,0.02,0,0,#NULL!,1,7.43,0,1,-1.0887
911,3,5406.34,57,397.42,399.43,0,-1.67,0.8,2,0.86,1,400.83,402.83,1,1,0.08,0,-1,0,0,0.12,0,0,0,#NULL!,8.71,0,1.4418,1.4418
911,3,5406.34,60,419.28,421.29,1,9.66,0.5,2,0.78,1,422.61,424.61,1,1,0.06,0,-1,1,0,0.02,0,0,#NULL!,1,8.29,0,1.822,1.822
911,3,5406.34,61,430.46,432.47,1,9.99,0.2,2,0.95,1,433.96,435.96,1,1,0.03,0,-1,1,0,0.01,0,0,#NULL!,1,8.18,0,10.7818,10.782
911,3,5406.34,64,451.9,453.91,1,-1.55,1,2,0.83,1,455.28,457.28,1,1,0.04,0,-1,0,1,0.03,0,0,1,#NULL!,7.36,0,9.402,9.402
911,3,5406.34,65,457.29,459.31,0,-0.52,0.8,2,0.92,1,460.76,462.76,1,1,0.14,0,0,0,0,0.21,1,0,#NULL!,#NULL!,7.56,0,7.94,7.94
911,3,5406.34,67,468.16,470.18,1,9.95,0.2,1,1.48,1,472.2,474.2,1,1,0.03,0,-1,1,0,0.01,0,0,#NULL!,1,8.14,0,7.9613,7.9613
911,3,5406.34,68,474.21,476.23,1,10.47,0.5,1,1.8,1,478.56,480.56,1,1,0.04,0,-1,1,0,0.01,0,0,#NULL!,1,9.1,0,1,-0.37
911,3,5406.34,72,497.8,499.81,0,-1.55,0.8,1,1.87,1,502.21,504.21,1,1,0.09,0,-1,0,0,0.12,0,0,0,#NULL!,8.59,0,1,-0.12865
911,3,5406.34,75,520.34,522.36,1,9.99,0.2,1,0.54,1,523.44,525.44,1,1,0.03,0,-1,1,0,0.01,0,0,#NULL!,1,8.18,0,1,0.31179
911,3,5406.34,76,538.24,540.26,0,9.24,0.5,1,1.41,1,542.21,544.21,1,1,0.07,0,-1,1,1,0.02,0,0,#NULL!,0,7.87,0,1.532,1.532
911,3,5406.34,79,558.41,560.43,0,-1.06,1,1,1.06,1,562.03,564.03,1,1,0.05,0,-1,0,0,0.04,0,0,0,#NULL!,6.87,0,9.9018,9.9018
911,3,5406.34,80,564.04,566.06,0,-0.35,0.8,2,0.77,1,567.36,569.36,1,1,0.15,0,0,0,0,0.23,1,0,#NULL!,#NULL!,7.39,0,9.452,9.452
912,1,349139.34,1,0.09,2.12,1,9.33,0.2,2,1.14,1,3.82,5.82,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.02,0,9.0418,9.0418
912,1,349139.34,2,5.85,7.87,1,10.4,0.5,1,2.87,1,11.27,13.27,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.26,0,7.5813,7.5813
912,1,349139.34,4,22.41,24.43,0,-2,1,2,1.07,1,26.03,28.03,1,1,0,0,-1,0,0,0,0,0,0,#NULL!,6.11,0,7.7413,7.7413
912,1,349139.34,7,45.36,47.38,1,9.97,0.2,1,0.85,1,48.76,50.76,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.66,0,7.3,7.3
912,1,349139.34,8,54.66,56.68,1,9.62,0.5,2,1.06,1,58.26,60.26,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.48,0,1,-2.28
912,1,349139.34,9,60.28,62.29,1,8.15,0.8,2,0.81,1,63.63,65.63,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,4.71,0,1,0.42179
912,1,349139.34,10,65.64,67.66,1,7.82,0.2,1,0.86,1,69.06,71.06,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,6.51,0,1,1.072
912,1,349139.34,15,101.69,103.71,1,9.25,0.2,2,1.6,1,105.85,107.85,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,7.94,0,9.092,9.092
912,1,349139.34,16,107.86,109.88,1,10.24,0.2,1,0.58,1,111,113,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.93,0,8.9818,8.9818
912,1,349139.34,18,122.11,124.13,1,7.98,0.5,1,0.64,1,125.29,127.29,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,6.84,0,7.54,7.54
912,1,349139.34,19,127.31,129.33,1,7.25,0.2,1,0.7,1,130.56,132.56,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,5.94,0,7.3813,7.3813
912,1,349139.34,20,132.58,134.59,0,-1.35,0.8,1,0.61,1,135.74,137.74,1,1,0,0,-1,0,0,0,1,0,0,#NULL!,4.79,0,1,-0.54
912,1,349139.34,21,140.58,142.6,0,-0.85,1,2,1.02,1,144.15,146.15,1,1,0,0,-1,0,0,0,0,0,0,#NULL!,4.96,0,1,0.56135
912,1,349139.34,24,157.65,159.67,1,10.75,1,1,0.55,1,160.75,162.75,1,1,0,0,-1,1,0,0,1,0,#NULL!,1,6.64,0,1,1.3413
912,1,349139.34,25,166.06,168.08,1,10.15,0.8,1,0.82,1,169.43,171.43,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,6.71,0,0.972,0.97203
912,1,349139.34,26,171.45,173.46,1,9.89,0.2,2,0.96,1,174.96,176.96,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.58,0,10.122,10.122
912,1,349139.34,28,186.51,188.52,1,7.19,0.2,1,0.75,1,189.81,191.81,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,5.88,0,9.4618,9.4618
912,1,349139.34,32,211.89,213.9,1,9.8,0.5,1,1.61,1,216.03,218.03,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.66,0,7.5613,7.5613
912,1,349139.34,33,218.05,220.07,1,10.1,0.5,1,0.57,1,221.17,223.17,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.96,0,7.73,7.73
912,1,349139.34,34,223.18,225.2,1,10.25,0.8,2,0.63,1,226.37,228.37,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,6.81,0,1,-1.58
912,1,349139.34,35,228.38,230.4,1,8.15,0.2,1,0.5,1,231.44,233.44,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,6.84,0,1,-0.36821
912,1,349139.34,36,233.45,235.47,1,7.05,0.5,2,0.54,1,236.55,238.55,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,5.91,0,1,0.87203
912,1,349139.34,37,241.51,243.53,0,-1.15,0.8,1,0.67,1,244.73,246.73,1,1,0,0,-1,0,0,0,1,0,0,#NULL!,4.59,0,1.152,1.152
912,1,349139.34,38,249.58,251.6,0,-1.3,1,2,0.71,1,252.83,254.83,1,1,0,0,-1,0,0,0,0,0,0,#NULL!,5.41,0,9.962,9.962
912,1,349139.34,41,265.34,267.35,1,9.05,0.5,2,0.95,1,268.84,270.84,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,7.91,0,9.7318,9.7318
912,1,349139.34,42,270.85,272.87,1,9.97,0.2,2,0.64,1,274.04,276.04,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.66,0,6.9813,6.9813
912,1,349139.34,43,276.05,278.07,1,8.29,0.5,2,0.69,1,279.3,281.3,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,7.15,0,7.46,7.46
912,1,349139.34,45,290.16,292.18,0,-1.55,1,1,0.81,1,293.53,295.53,1,1,0,0,-1,0,0,0,0,0,0,#NULL!,5.66,0,1,-1.47
912,1,349139.34,48,306.18,308.19,1,9.78,0.5,1,1.04,1,309.76,311.76,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.64,0,1,-0.81865
912,1,349139.34,49,315.01,317.02,1,10.16,0.8,2,0.71,1,318.27,320.27,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,6.72,0,1,0.71179
912,1,349139.34,50,320.29,322.3,1,7.34,0.5,2,0.55,1,323.39,325.39,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,6.2,0,1.422,1.422
912,1,349139.34,52,330.45,332.47,0,-1.46,0.8,1,0.39,1,333.39,335.39,1,1,0,0,-1,0,0,0,1,0,0,#NULL!,4.9,0,9.802,9.802
912,1,349139.34,57,362.48,364.5,1,10.22,0.5,1,0.57,1,365.6,367.6,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.08,0,7.0618,7.0618
912,1,349139.34,58,367.62,369.64,1,9.48,0.2,1,0.74,1,370.9,372.9,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.17,0,7.23,7.23
912,1,349139.34,60,378.37,380.39,1,8.12,0.8,1,0.63,1,381.55,383.55,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,4.68,0,1,-2.27
912,1,349139.34,61,383.57,385.59,0,-1.67,0.8,1,0.42,1,386.54,388.54,1,1,0,0,-1,0,0,0,1,0,0,#NULL!,5.11,0,1,-0.38865
912,1,349139.34,64,406.51,408.53,1,9.66,0.5,1,0.97,1,410.03,412.03,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.52,0,1,0.80203
912,1,349139.34,65,412.05,414.07,1,9.99,0.2,1,0.6,1,415.2,417.2,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.68,0,1,1.5318
912,1,349139.34,68,431.49,433.51,0,-0.46,1,1,0.41,1,434.44,436.44,1,1,0,0,-1,0,0,0,0,0,0,#NULL!,4.57,0,8.5184,8.5184
912,1,349139.34,72,453.54,455.56,1,9.95,0.2,1,0.33,1,456.42,458.42,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.64,0,9.2184,9.2184
912,1,349139.34,73,461.23,463.24,1,10.47,0.5,1,0.8,1,464.58,466.58,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.33,0,6.3573,6.3573
912,1,349139.34,77,482.58,484.6,0,-1.55,0.8,2,0.81,1,485.93,487.93,1,1,0,0,-1,0,0,0,1,0,0,#NULL!,4.99,0,1,-3.57
912,1,349139.34,80,503.8,505.82,1,9.99,0.2,1,0.47,1,506.82,508.82,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.68,0,1,-1.4627
912,3,350431.67,1,0.04,2.07,0,-1.77,1,1,0.49,1,3.09,5.09,1,1,0,0,-1,0,0,0,0,0,0,#NULL!,4.67,0,1,0.098381
912,3,350431.67,4,19.45,21.47,1,9.4,0.2,1,0.82,1,22.82,24.82,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.34,0,9.1584,9.1584
912,3,350431.67,5,24.85,26.87,1,9.38,0.5,2,0.57,1,27.97,29.97,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.41,0,8.4384,8.4384
912,3,350431.67,7,35.49,37.5,0,-2,1,1,0.48,1,38.52,40.52,1,1,0,0,-1,0,0,0,0,0,0,#NULL!,4.9,0,6.7173,6.7173
912,3,350431.67,11,62.14,64.15,1,9.99,0.2,2,0.91,1,65.59,67.59,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.93,0,7.0084,7.0084
912,3,350431.67,12,69.93,71.95,1,9.61,0.5,1,0.68,1,73.17,75.17,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.64,0,1,-1.77
912,3,350431.67,13,75.18,77.2,1,8.12,0.8,1,1.32,1,79.05,81.05,1,1,0,0,0,1,0,0,0,0,#NULL!,#NULL!,4.76,0,1,-2.2327
912,3,350431.67,14,81.07,83.08,1,7.99,1,2,0.64,1,84.27,86.27,1,1,0,0,1,1,0,0,1,0,#NULL!,#NULL!,5.1,0,1,-0.21156
912,3,350431.67,15,86.28,88.3,0,-1.86,0.8,2,0.67,1,89.5,91.5,1,1,0,0,-1,0,0,0,1,0,0,#NULL!,5.22,0,1,0.088381
912,3,350431.67,20,117.47,119.49,1,10.11,0.5,2,0.73,1,120.76,122.76,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.14,0,8.4384,8.4384
912,3,350431.67,21,125.88,127.89,1,9.75,0.2,2,0.82,1,129.24,131.24,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.69,0,9.4284,9.4284
912,3,350431.67,22,131.26,133.28,1,10.15,0.5,2,1.76,1,135.58,137.58,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.18,0,6.56,6.56
912,3,350431.67,23,137.59,139.61,1,9.89,0.2,1,1.03,1,141.18,143.18,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.83,0,6.7984,6.7984
912,3,350431.67,25,148.23,150.25,1,8.19,1,2,0.63,1,151.41,153.41,1,1,0,0,1,1,0,0,1,0,#NULL!,#NULL!,5.3,0,6.4384,6.4384
912,3,350431.67,29,173.29,175.31,1,9.8,0.5,2,0.71,1,176.56,178.56,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.83,0,1,-2.7827
912,3,350431.67,30,178.58,180.6,1,10.1,0.2,2,0.66,1,181.8,183.8,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.04,0,1,-2.42
912,3,350431.67,31,186.93,188.94,1,10.25,0.5,1,0.56,1,190.05,192.05,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.28,0,1,-0.29156
912,3,350431.67,32,192.06,194.08,1,8.15,1,2,0.6,1,195.21,197.21,1,1,0,0,1,1,0,0,1,0,#NULL!,#NULL!,5.26,0,1,-0.23162
912,3,350431.67,38,228.42,230.43,1,9.97,0.5,1,1.56,1,232.53,234.53,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9,0,9.18,9.18
912,3,350431.67,39,234.55,236.57,1,10.07,0.2,1,2.16,1,239.25,241.25,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.01,0,8.7173,8.7173
912,3,350431.67,40,241.27,243.28,1,8.29,1,1,1.22,1,245.04,247.04,1,1,0,0,1,1,0,0,1,0,#NULL!,#NULL!,5.4,0,9.0784,9.0784
912,3,350431.67,41,247.05,249.07,1,7.96,0.8,1,0.58,1,250.19,252.19,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,4.6,0,5.83,5.83
912,3,350431.67,45,273.39,275.41,1,9.78,0.2,2,0.73,1,276.67,278.67,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.72,0,6.3784,6.3784
912,3,350431.67,46,278.69,280.71,1,10.16,0.5,1,1.31,1,282.54,284.54,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.19,0,1,-1.6527
912,3,350431.67,47,284.56,286.57,1,8.87,0.8,1,0.58,1,287.69,289.69,1,1,0,0,0,1,0,0,0,0,#NULL!,#NULL!,5.51,0,1,-2.01
912,3,350431.67,52,313.51,315.53,1,10.25,0.2,1,0.46,1,316.53,318.53,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.19,0,0.8784,0.87844
912,3,350431.67,53,323.37,325.38,1,9.24,0.2,2,0.72,1,326.64,328.64,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.18,0,8.6184,8.6184
912,3,350431.67,54,328.65,330.67,1,8.13,1,2,0.57,1,331.77,333.77,1,1,0,0,0,1,0,0,1,0,#NULL!,#NULL!,5.24,0,8.9184,8.9184
912,3,350431.67,55,333.78,335.8,1,8.08,0.8,2,0.75,1,337.09,339.09,1,1,0,0,1,1,0,0,0,0,#NULL!,#NULL!,4.72,0,8.8173,8.8173
912,3,350431.67,57,344.2,346.22,0,-1.67,0.8,2,0.69,1,347.44,349.44,1,1,0,0,-1,0,0,0,1,0,0,#NULL!,5.03,0,7.3384,7.3384
912,3,350431.67,60,363.41,365.43,1,9.66,0.5,2,0.71,1,366.68,368.68,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.69,0,5.8684,5.8684
912,3,350431.67,61,371.42,373.44,1,9.99,0.2,2,0.78,1,374.75,376.75,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.93,0,1,-2.5827
912,3,350431.67,63,381.74,383.75,1,8.12,1,1,1.41,1,385.7,387.7,1,1,0,0,1,1,0,0,1,0,#NULL!,#NULL!,5.23,0,1,-2.87
912,3,350431.67,67,407.39,409.4,1,9.95,0.2,1,0.49,1,410.42,412.42,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.89,0,0.5684,0.56838
912,3,350431.67,68,412.44,414.46,1,10.47,0.5,1,0.6,1,415.59,417.59,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,9.5,0,1,0.078438
912,3,350431.67,69,417.61,419.62,1,8.33,1,2,0.78,1,420.94,422.94,1,1,0,0,0,1,0,0,1,0,#NULL!,#NULL!,5.44,0,7.8684,7.8684
912,3,350431.67,71,428.26,430.27,1,7.55,1,1,0.68,1,431.49,433.49,1,1,0,0,1,1,0,0,1,0,#NULL!,#NULL!,4.66,0,9.1584,9.1584
912,3,350431.67,72,433.51,435.52,0,-1.55,0.8,1,0.43,1,436.49,438.49,1,1,0,0,-1,0,0,0,1,0,0,#NULL!,4.91,0,7.1084,7.1084
912,3,350431.67,75,451.81,453.82,1,9.99,0.2,1,0.36,1,454.73,456.73,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.93,0,6.5273,6.5273
912,3,350431.67,76,459.33,461.35,1,9.24,0.5,1,0.51,1,462.4,464.4,1,1,0,0,-1,1,0,0,0,0,#NULL!,1,8.27,0,1,-3.12
912,3,350431.67,77,464.41,466.43,1,7.92,1,1,1.27,1,468.23,470.23,1,1,0,0,1,1,0,0,1,0,#NULL!,#NULL!,5.03,0,1,-1.9527
912,3,350431.67,78,470.25,472.27,1,8.08,1,2,1.28,1,474.08,476.08,1,1,0,0,1,1,0,0,1,0,#NULL!,#NULL!,5.19,0,1,0.10844
913,1,280292.3,1,0.08,2.09,1,9.33,0.2,2,0.94,1,3.59,5.59,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.02,0,8.5984,8.5984
913,1,280292.3,2,5.62,7.64,1,10.4,0.5,1,0.48,1,8.66,10.66,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,9.37,0,8.7273,8.7273
913,1,280292.3,4,15.71,17.72,0,-2,1,2,0.73,1,18.99,20.99,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,6.11,0,6.1584,6.1584
913,1,280292.3,7,36.75,38.77,1,9.97,0.2,1,0.61,1,39.92,41.92,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.66,0,6.51,6.51
913,1,280292.3,8,46.22,48.24,1,9.62,0.5,2,0.79,1,49.58,51.58,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.59,0,1,-2.8927
913,1,280292.3,9,51.59,53.61,1,8.15,0.8,2,0.56,1,54.71,56.71,1,2,0,0,1,1,0,0.02,0,0,#NULL!,#NULL!,4.71,0,1,-1.1916
913,1,280292.3,10,56.73,58.74,1,7.82,0.2,1,0.61,1,59.88,61.88,1,2,0,0,1,1,0,0,0,0,#NULL!,#NULL!,6.51,0,1,-0.26162
913,1,280292.3,15,90.59,92.61,1,9.25,0.2,2,0.79,1,93.93,95.93,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,7.94,0,1,-0.11
913,1,280292.3,16,95.94,97.96,1,10.24,0.2,1,0.39,1,98.88,100.88,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.93,0,1,-0.33162
913,1,280292.3,18,111.13,113.15,1,7.98,0.5,1,0.65,1,114.33,116.33,1,2,0,0,1,1,0,0,0,0,#NULL!,#NULL!,6.95,0,9.0384,9.0384
913,1,280292.3,19,116.35,118.37,1,7.25,0.2,1,0.57,1,119.47,121.47,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,5.94,0,8.6684,8.6684
913,1,280292.3,20,121.48,123.5,0,-1.35,0.8,1,0.58,1,124.62,126.62,1,2,0,0,-1,0,0,0.03,1,0,0,#NULL!,4.79,0,6.35,6.35
913,1,280292.3,21,130.5,132.51,0,-0.85,1,2,0.63,1,133.68,135.68,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,4.96,0,6.6873,6.6873
913,1,280292.3,24,146.58,148.59,1,10.75,1,1,0.63,1,149.76,151.76,1,2,0,0,-1,1,0,0.15,1,0,#NULL!,1,6.64,0,1,-3.1027
913,1,280292.3,25,155.19,157.21,1,10.15,0.8,1,0.75,1,158.49,160.49,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,6.71,0,1,0.028438
913,1,280292.3,26,160.51,162.52,1,9.89,0.2,2,0.51,1,163.56,165.56,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.58,0,1,0.55838
913,1,280292.3,28,173.75,175.76,1,7.19,0.2,1,0.62,1,176.91,178.91,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,5.88,0,8.4784,8.4784
913,1,280292.3,30,184.08,186.1,0,-0.44,1,1,0.38,1,187.02,189.02,1,2,0,0,0,0,0,0,0,0,#NULL!,#NULL!,4.55,0,9.1784,9.1784
913,1,280292.3,32,196.9,198.92,1,9.8,0.5,1,0.42,1,199.87,201.87,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.77,0,5.6573,5.6573
913,1,280292.3,33,201.88,203.9,1,10.1,0.5,1,0.37,1,204.8,206.8,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,9.07,0,6.55,6.55
913,1,280292.3,34,206.82,208.83,1,10.25,0.8,2,0.64,1,210,212,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,6.81,0,1,-2.03
913,1,280292.3,35,212.02,214.03,1,8.15,0.2,1,0.61,1,215.18,217.18,1,2,0,0,1,1,0,0,0,0,#NULL!,#NULL!,6.84,0,1,-0.81274
913,1,280292.3,36,217.2,219.22,1,7.05,0.5,2,0.53,1,220.28,222.28,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,6.02,0,1,-0.34162
913,1,280292.3,37,225.57,227.59,0,-1.15,0.8,1,0.64,1,228.78,230.78,1,2,0,0,-1,0,0,0.04,1,0,0,#NULL!,4.59,0,1,-0.031562
913,1,280292.3,38,234.05,236.07,0,-1.3,1,2,0.65,1,237.25,239.25,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,5.41,0,9.1384,9.1384
913,1,280292.3,41,249.45,251.47,1,9.05,0.5,2,1.05,1,253.05,255.05,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.02,0,9.2884,9.2884
913,1,280292.3,42,255.07,257.09,1,9.97,0.2,2,0.6,1,258.22,260.22,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.66,0,6.76,6.76
913,1,280292.3,43,260.24,262.25,1,8.29,0.5,2,0.55,1,263.34,265.34,1,2,0,0,1,1,0,0,0,0,#NULL!,#NULL!,7.26,0,5.7873,5.7873
913,1,280292.3,44,265.35,267.37,1,7.96,0.8,2,0.69,1,268.61,270.61,1,2,0,0,1,1,0,0.03,0,0,#NULL!,#NULL!,4.52,0,5.98,5.98
913,1,280292.3,45,273,275.02,0,-1.55,1,1,0.42,1,275.97,277.97,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,5.66,0,1,-2.9827
913,1,280292.3,48,288.74,290.75,1,9.78,0.5,1,0.77,1,292.05,294.05,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.75,0,1,-1.94
913,1,280292.3,49,297.1,299.12,1,10.16,0.8,2,0.71,1,300.37,302.37,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,6.72,0,1,-0.14162
913,1,280292.3,50,302.39,304.4,1,7.34,0.5,2,0.49,1,305.42,307.42,1,2,0,0,1,1,0,0.01,0,0,#NULL!,#NULL!,6.31,0,9.1784,9.1784
913,1,280292.3,52,313.04,315.05,0,-1.46,0.8,1,0.38,1,315.97,317.97,1,2,0,0,-1,0,0,0.03,0,0,0,#NULL!,4.9,0,NaN,-1.84
913,1,280292.3,57,342.16,344.18,1,10.22,0.5,1,0.36,1,345.08,347.08,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,9.19,0,1,-1.8327
913,1,280292.3,58,347.1,349.11,1,9.48,0.2,1,0.44,1,350.1,352.1,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.17,0,1,0.018381
913,1,280292.3,60,357.66,359.68,1,8.12,0.8,1,0.51,1,360.71,362.71,1,2,0,0,1,1,0,0.02,0,0,#NULL!,#NULL!,4.68,0,1,-0.011562
913,1,280292.3,61,362.73,364.75,0,-1.67,0.8,1,0.46,1,365.73,367.73,1,2,0,0,-1,0,0,0.03,0,0,0,#NULL!,5.11,0,9.1884,9.1884
913,1,280292.3,64,385.33,387.34,1,9.66,0.5,1,0.52,1,388.39,390.39,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.63,0,8.4384,8.4384
913,1,280292.3,65,390.41,392.42,1,9.99,0.2,1,0.43,1,393.39,395.39,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.68,0,5.9884,5.9884
913,1,280292.3,68,408.82,410.83,0,-0.46,1,1,0.66,1,412.03,414.03,1,2,0,0,-1,0,0,0,0,0,0,#NULL!,4.57,0,6.1484,6.1484
913,1,280292.3,72,429.06,431.07,1,9.95,0.2,1,0.6,1,432.21,434.21,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,8.64,0,1,-3.49
913,1,280292.3,73,437.14,439.16,1,10.47,0.5,1,0.63,1,440.33,442.33,1,2,0,0,-1,1,0,0,0,0,#NULL!,1,9.44,0,1,-1.7427
